Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-20-34,2.224,1,0.998,0.995,2.982,2.615,0.615,0.402,0.617,0.48,-0.004,0.007,-0.041,0.036,0.115,0.984,-117.22,1.97,412.022,-0.675,-0.005,-0.696,30.532,7.61,-38.256,-34.157,7.033,-43.42,-0.022,0.107,0.985,-0.034,0.119,0.984,,2,sea,High
04-20-35,1.48,1,0.861,0.947,2.541,2.093,0.424,0.283,0.559,0.479,0.009,0.007,-0.035,-0.14,0.083,0.982,-112.831,1.709,354.879,-0.0,-0.025,-0.724,31.566,8.913,-43.753,-33.179,7.372,-44.304,0.138,0.083,0.851,0.117,0.088,0.854,,2,sea,High
04-20-36,2.092,1,1.0,1.0,3.11,2.594,0.555,0.417,0.561,0.489,0.003,0.007,-0.041,-0.161,0.052,0.98,-138.745,1.955,401.087,0.468,0.005,-0.865,31.559,7.422,-38.46,-33.224,7.189,-44.152,0.169,0.053,0.978,0.146,0.05,0.983,,2,sea,High
04-20-37,2.196,1,0.986,0.917,2.91,2.524,0.601,0.434,0.609,0.509,-0.001,0.007,-0.041,-0.019,-0.002,0.961,-143.422,1.948,392.749,0.537,-0.014,-0.79,30.801,7.127,-38.456,-34.008,6.802,-44.052,0.02,0.004,0.96,-0.001,0.0,0.96,,2,sea,High
04-20-38,2.001,1,0.817,0.916,2.355,2.004,0.556,0.372,0.562,0.444,0.006,0.006,-0.035,0.052,0.024,0.994,-127.006,1.717,338.206,0.188,0.004,-0.737,30.474,7.007,-37.775,-34.251,7.307,-45.799,-0.055,0.024,0.835,-0.056,0.028,0.834,,2,sea,High
04-20-39,2.873,1,0.985,0.995,3.058,2.556,0.597,0.421,0.604,0.496,0.007,0.007,-0.04,-0.023,0.055,0.997,-142.737,1.97,375.574,0.177,0.016,-0.979,30.848,7.103,-37.58,-33.979,6.829,-43.556,0.026,0.052,0.997,0.018,0.054,0.998,,2,sea,High
04-20-40,1.661,1,0.997,0.994,2.78,2.338,0.606,0.426,0.61,0.499,0.005,0.007,-0.04,-0.007,0.035,0.997,-140.587,1.986,366.175,0.241,0.106,-0.962,30.669,7.011,-37.54,-34.079,6.728,-43.394,0.009,0.031,0.997,-0.0,0.042,0.997,,2,sea,High
04-20-41,1.865,1,1.0,1.0,2.572,2.232,0.638,0.429,0.639,0.504,0.006,0.007,-0.04,0.09,0.039,0.993,-137.761,2.001,355.282,0.022,0.176,-0.973,30.123,6.957,-37.627,-34.559,6.612,-43.383,-0.093,0.024,0.993,-0.093,0.041,0.991,,2,sea,High
04-20-42,2.629,1,1.0,1.0,2.657,2.315,0.646,0.441,0.647,0.518,0.011,0.007,-0.039,0.123,-0.016,0.99,-134.91,2.006,343.049,-0.52,0.094,-0.832,29.984,6.739,-37.547,-34.66,6.415,-43.427,-0.122,-0.016,0.99,-0.128,-0.016,0.989,,2,sea,High
04-20-43,2.033,1,0.996,0.996,2.722,2.381,0.604,0.435,0.606,0.509,0.013,0.007,-0.04,-0.011,-0.007,0.995,-133.292,2.005,329.782,-0.441,0.0,-0.852,30.676,7.026,-38.149,-33.963,6.896,-44.477,0.02,-0.003,0.995,0.004,-0.005,0.995,,2,sea,High
