Time,Convergence_distance,fms,Left_Eye_Openness,Right_Eye_Openness,LeftPupilDiameter,RightPupilDiameter,LeftPupilPosInSensorX,LeftPupilPosInSensorY,RightPupilPosInSensorX,RightPupilPosInSensorY,GazeOriginLclSpc_X,GazeOriginLclSpc_Y,GazeOriginLclSpc_Z,GazeDirectionLclSpc_X,GazeDirectionLclSpc_Y,GazeDirectionLclSpc_Z,GazeOriginWrldSpc_X,GazeOriginWrldSpc_Y,GazeOriginWrldSpc_Z,GazeDirectionWrldSpc_X,GazeDirectionWrldSpc_Y,GazeDirectionWrldSpc_Z,NrmLeftEyeOriginX,NrmLeftEyeOriginY,NrmLeftEyeOriginZ,NrmRightEyeOriginX,NrmRightEyeOriginY,NrmRightEyeOriginZ,NrmSRLeftEyeGazeDirX,NrmSRLeftEyeGazeDirY,NrmSRLeftEyeGazeDirZ,NrmSRRightEyeGazeDirX,NrmSRRightEyeGazeDirY,NrmSRRightEyeGazeDirZ,Unnamed: 40,individual,simulation,CSS
04-27-14,0.757,2,0.325,0.373,3.694,3.135,0.354,0.625,0.381,0.541,0.013,0.002,-0.033,-0.098,-0.342,0.928,-0.341,1.964,-6.238,0.02,-0.198,-0.974,36.618,1.522,-33.203,-27.777,3.905,-31.785,0.084,-0.335,0.934,0.125,-0.36,0.913,,8,room,High
04-27-15,0.874,2,0.489,0.49,3.597,2.751,0.377,0.623,0.394,0.546,0.009,0.003,-0.032,-0.053,-0.37,0.921,-0.334,1.968,-6.261,-0.013,-0.235,-0.966,36.197,1.577,-33.107,-28.055,3.939,-31.658,0.028,-0.343,0.932,0.096,-0.394,0.871,,8,room,High
04-27-16,1.34,2,0.259,0.367,3.767,3.429,0.324,0.626,0.361,0.533,0.009,0.003,-0.032,-0.169,-0.329,0.929,-0.345,1.966,-6.261,0.042,-0.141,-0.989,37.171,1.43,-33.15,-27.453,3.927,-31.576,0.156,-0.322,0.933,0.188,-0.329,0.925,,8,room,High
04-27-17,0.752,2,0.181,0.305,3.746,3.58,0.326,0.626,0.36,0.532,0.013,0.002,-0.033,-0.168,-0.331,0.928,-0.331,1.966,-6.254,0.056,-0.137,-0.989,37.143,1.466,-33.066,-27.505,3.901,-31.56,0.147,-0.338,0.929,0.208,-0.315,0.925,,8,room,High
04-27-18,0.836,2,0.419,0.445,3.66,2.718,0.376,0.614,0.39,0.544,0.021,0.002,-0.033,-0.05,-0.356,0.928,-0.313,1.965,-6.247,-0.049,-0.22,-0.969,36.206,1.703,-32.888,-27.947,4.05,-31.459,0.038,-0.332,0.937,0.096,-0.42,0.861,,8,room,High
04-27-19,2.343,2,0.208,0.367,3.853,3.407,0.322,0.614,0.359,0.523,0.013,0.003,-0.032,-0.178,-0.335,0.924,-0.319,1.967,-6.251,0.051,-0.136,-0.989,37.167,1.734,-32.919,-27.412,4.186,-31.316,0.172,-0.333,0.926,0.192,-0.337,0.921,,8,room,High
04-27-20,0.575,2,0.179,0.268,3.667,3.466,0.348,0.641,0.37,0.545,0.021,0.002,-0.033,-0.127,-0.405,0.902,-0.331,1.965,-6.258,0.066,-0.221,-0.969,36.695,1.366,-32.957,-27.681,3.788,-31.432,0.106,-0.425,0.896,0.18,-0.382,0.902,,8,room,High
04-27-21,0.426,2,0.527,0.662,3.651,2.399,0.363,0.592,0.397,0.521,0.015,0.003,-0.032,-0.066,-0.332,0.938,-0.322,1.954,-6.276,0.024,-0.313,-0.948,36.506,2.066,-32.707,-28.033,4.389,-31.128,0.057,-0.282,0.954,0.063,-0.345,0.825,,8,room,High
04-27-22,0.432,2,0.683,0.736,3.783,2.919,0.374,0.585,0.389,0.512,0.004,0.003,-0.032,-0.074,-0.275,0.95,-0.441,1.977,-14.302,0.013,-0.083,-0.991,36.258,2.143,-32.831,-27.907,4.269,-30.912,0.041,-0.241,0.961,0.106,-0.298,0.875,,8,room,High
04-27-23,1.367,2,1.0,1.0,3.714,3.604,0.321,0.606,0.361,0.506,-0.009,0.002,-0.03,-0.151,-0.015,0.981,-0.468,2.001,-15.329,-0.028,0.777,-0.601,37.284,0.397,-32.104,-27.212,2.54,-28.813,0.165,-0.003,0.979,0.149,0.001,0.982,,8,room,High
04-27-24,0.94,2,0.626,1.0,3.869,3.554,0.273,0.651,0.33,0.536,0.015,-0.0,-0.03,-0.251,0.048,0.966,-0.535,1.977,-15.287,0.031,0.921,-0.384,38.193,-1.461,-30.76,-26.632,1.58,-29.027,0.27,0.056,0.96,0.218,0.039,0.975,,8,room,High
04-27-25,0.711,2,0.467,0.405,3.154,2.744,0.357,0.704,0.364,0.615,0.009,-0.0,-0.028,-0.111,-0.295,0.934,-0.489,1.853,-14.333,0.047,0.264,-0.779,36.57,-1.438,-30.648,-27.307,1.151,-29.018,0.072,-0.305,0.835,0.131,-0.284,0.767,,8,room,High
04-27-26,1.773,2,0.666,0.718,3.755,3.534,0.302,0.657,0.34,0.557,0.007,0.001,-0.03,-0.212,-0.24,0.946,-0.504,1.997,-15.372,0.085,0.477,-0.872,37.608,-0.452,-30.926,-26.91,2.156,-28.979,0.217,-0.234,0.947,0.215,-0.242,0.945,,8,room,High
04-27-27,1.312,2,0.729,0.654,3.589,3.431,0.331,0.658,0.347,0.559,0.007,0.001,-0.03,-0.16,-0.236,0.955,-0.513,1.989,-15.356,0.015,0.496,-0.863,37.171,-0.503,-30.94,-26.983,2.115,-28.998,0.124,-0.231,0.96,0.187,-0.248,0.949,,8,room,High
04-27-28,1.418,2,0.891,0.841,3.64,3.457,0.315,0.619,0.344,0.517,0.019,0.001,-0.03,-0.178,-0.085,0.969,-0.522,1.987,-15.351,0.023,0.667,-0.705,37.513,0.02,-31.034,-26.937,2.68,-29.015,0.158,-0.073,0.972,0.198,-0.092,0.966,,8,room,High
04-27-29,1.37,2,0.663,0.936,3.73,3.267,0.286,0.617,0.338,0.511,0.032,-0.0,-0.031,-0.223,0.053,0.972,-0.559,1.978,-15.321,0.052,0.874,-0.481,38.038,-0.399,-31.159,-26.776,2.336,-29.021,0.222,0.053,0.972,0.189,0.038,0.917,,8,room,High
04-27-30,2.102,2,0.485,0.517,1.621,1.586,0.478,0.706,0.418,0.536,0.006,0.0,-0.018,0.135,-0.162,0.913,-0.287,1.111,-8.932,-0.195,-0.292,0.216,34.155,-0.865,-31.764,-29.706,1.14,-30.256,-0.162,-0.122,0.468,-0.102,-0.219,0.511,,8,room,High
04-27-31,1.975,2,1.0,1.0,3.649,3.68,0.515,0.577,0.557,0.521,-0.002,0.002,-0.031,0.307,-0.0,0.945,-0.466,1.934,-15.427,-0.128,-0.253,0.921,33.652,1.37,-32.341,-30.977,2.444,-29.835,-0.306,-0.006,0.945,-0.308,0.005,0.945,,8,room,High
04-27-32,2.569,2,1.0,1.0,3.49,3.426,0.331,0.572,0.375,0.501,-0.009,0.003,-0.032,-0.133,-0.027,0.965,0.137,1.958,-8.45,-0.572,-0.153,0.111,36.882,1.877,-33.378,-27.66,3.633,-31.84,0.162,-0.036,0.955,0.134,-0.03,0.967,,8,room,High
04-27-33,1.023,2,0.974,0.98,3.359,3.317,0.408,0.585,0.417,0.507,0.007,0.003,-0.033,-0.002,-0.153,0.985,0.277,1.96,-6.635,-0.058,-0.207,-0.973,35.626,1.912,-33.212,-28.434,3.95,-31.847,-0.038,-0.159,0.984,0.039,-0.146,0.986,,8,room,High
04-27-34,2.887,2,0.618,0.748,3.772,3.596,0.304,0.604,0.346,0.507,0.002,0.003,-0.032,-0.186,-0.175,0.966,0.249,1.966,-6.624,-0.038,-0.108,-0.993,37.595,1.577,-33.655,-27.017,3.947,-31.388,0.183,-0.176,0.966,0.186,-0.173,0.966,,8,room,High
